GSM,Description,Organism,Tissue/Cell,GSE,State ID,Characteristics,Age,GPL,,,,,
GSM1944830,MG_UKJ_30_60314_6HS_brain,Mus musculus,brain (complete hemisphaere),GSE75192,10,strain: C57BL/6; age: 30m; age_category: old_2; tissue: brain (complete hemisphaere),30M,GPL17021,,,,,
GSM1944831,MG_UKJ_02_801_liver,Mus musculus,liver,GSE75192,11,strain: C57BL/6; age: 2m; age_category: young; tissue: liver,2M,GPL17021,,,,,
GSM1944832,MG_UKJ_02_802_liver,Mus musculus,liver,GSE75192,11,strain: C57BL/6; age: 2m; age_category: young; tissue: liver,2M,GPL17021,,,,,
GSM1944833,MG_UKJ_02_982_liver,Mus musculus,liver,GSE75192,11,strain: C57BL/6; age: 2m; age_category: young; tissue: liver,2M,GPL17021,,,,,
GSM1944834,MG_UKJ_02_983_liver,Mus musculus,liver,GSE75192,11,strain: C57BL/6; age: 2m; age_category: young; tissue: liver,2M,GPL17021,,,,,
GSM1944835,MG_UKJ_09_320_liver,Mus musculus,liver,GSE75192,12,strain: C57BL/6; age: 9m; tissue: liver,9M,GPL17021,,,,,
GSM1944836,MG_UKJ_09_322_liver,Mus musculus,liver,GSE75192,12,strain: C57BL/6; age: 9m; tissue: liver,9M,GPL17021,,,,,
GSM1944837,MG_UKJ_09_323_liver,Mus musculus,liver,GSE75192,12,strain: C57BL/6; age: 9m; tissue: liver,9M,GPL17021,,,,,
GSM1944838,MG_UKJ_09_324_liver,Mus musculus,liver,GSE75192,12,strain: C57BL/6; age: 9m; tissue: liver,9M,GPL17021,,,,,
GSM1944839,MG_UKJ_09_325_liver,Mus musculus,liver,GSE75192,12,strain: C57BL/6; age: 9m; tissue: liver,9M,GPL17021,,,,,
GSM1944840,MG_UKJ_15_218_liver,Mus musculus,liver,GSE75192,13,strain: C57BL/6; age: 15m; tissue: liver,15M,GPL17021,,,,,
GSM1944841,MG_UKJ_15_219_liver,Mus musculus,liver,GSE75192,13,strain: C57BL/6; age: 15m; tissue: liver,15M,GPL17021,,,,,
GSM1944842,MG_UKJ_15_220_liver,Mus musculus,liver,GSE75192,13,strain: C57BL/6; age: 15m; tissue: liver,15M,GPL17021,,,,,
GSM1944843,MG_UKJ_15_221_liver,Mus musculus,liver,GSE75192,13,strain: C57BL/6; age: 15m; tissue: liver,15M,GPL17021,,,,,
GSM1944844,MG_UKJ_15_222_liver,Mus musculus,liver,GSE75192,13,strain: C57BL/6; age: 15m; tissue: liver,15M,GPL17021,,,,,
GSM1944845,MG_UKJ_24_252_liver,Mus musculus,liver,GSE75192,14,strain: C57BL/6; age: 24m; age_category: old_1; tissue: liver,24M,GPL17021,,,,,
GSM1944846,MG_UKJ_24_253_liver,Mus musculus,liver,GSE75192,14,strain: C57BL/6; age: 24m; age_category: old_1; tissue: liver,24M,GPL17021,,,,,
GSM1944847,MG_UKJ_24_254_liver,Mus musculus,liver,GSE75192,14,strain: C57BL/6; age: 24m; age_category: old_1; tissue: liver,24M,GPL17021,,,,,
GSM1944848,MG_UKJ_24_255_liver,Mus musculus,liver,GSE75192,14,strain: C57BL/6; age: 24m; age_category: old_1; tissue: liver,24M,GPL17021,,,,,
GSM1944849,MG_UKJ_24_256_liver,Mus musculus,liver,GSE75192,14,strain: C57BL/6; age: 24m; age_category: old_1; tissue: liver,24M,GPL17021,,,,,
GSM1944850,MG_UKJ_30_10_liver,Mus musculus,liver,GSE75192,15,strain: C57BL/6; age: 30m; age_category: old_2; tissue: liver,30M,GPL17021,,,,,
GSM1944851,MG_UKJ_30_11_liver,Mus musculus,liver,GSE75192,15,strain: C57BL/6; age: 30m; age_category: old_2; tissue: liver,30M,GPL17021,,,,,
GSM1944852,MG_UKJ_30_7_liver,Mus musculus,liver,GSE75192,15,strain: C57BL/6; age: 30m; age_category: old_2; tissue: liver,30M,GPL17021,,,,,
GSM1944853,MG_UKJ_30_8_liver,Mus musculus,liver,GSE75192,15,strain: C57BL/6; age: 30m; age_category: old_2; tissue: liver,30M,GPL17021,,,,,
GSM1944854,MG_UKJ_30_9_liver,Mus musculus,liver,GSE75192,15,strain: C57BL/6; age: 30m; age_category: old_2; tissue: liver,30M,GPL17021,,,,,
GSM1944855,MG_UKJ_02_1152_skin,Mus musculus,skin,GSE75192,16,strain: C57BL/6; age: 2m; age_category: young; tissue: skin,2M,GPL17021,,,,,
GSM1944856,MG_UKJ_02_1153_skin,Mus musculus,skin,GSE75192,16,strain: C57BL/6; age: 2m; age_category: young; tissue: skin,2M,GPL17021,,,,,
GSM1944857,MG_UKJ_02_1154_skin,Mus musculus,skin,GSE75192,16,strain: C57BL/6; age: 2m; age_category: young; tissue: skin,2M,GPL17021,,,,,
GSM1944858,MG_UKJ_02_1155_skin,Mus musculus,skin,GSE75192,16,strain: C57BL/6; age: 2m; age_category: young; tissue: skin,2M,GPL17021,,,,,
GSM1944859,MG_UKJ_02_1156_skin,Mus musculus,skin,GSE75192,16,strain: C57BL/6; age: 2m; age_category: young; tissue: skin,2M,GPL17021,,,,,
GSM1944860,MG_UKJ_09_334_skin,Mus musculus,skin,GSE75192,17,strain: C57BL/6; age: 9m; tissue: skin,9M,GPL17021,,,,,
GSM1944861,MG_UKJ_09_335_skin,Mus musculus,skin,GSE75192,17,strain: C57BL/6; age: 9m; tissue: skin,9M,GPL17021,,,,,
GSM1944862,MG_UKJ_09_336_skin,Mus musculus,skin,GSE75192,17,strain: C57BL/6; age: 9m; tissue: skin,9M,GPL17021,,,,,
GSM1944863,MG_UKJ_09_337_skin,Mus musculus,skin,GSE75192,17,strain: C57BL/6; age: 9m; tissue: skin,9M,GPL17021,,,,,
GSM1944864,MG_UKJ_09_338_skin,Mus musculus,skin,GSE75192,17,strain: C57BL/6; age: 9m; tissue: skin,9M,GPL17021,,,,,
GSM1944865,MG_UKJ_15_230_skin,Mus musculus,skin,GSE75192,18,strain: C57BL/6; age: 15m; tissue: skin,15M,GPL17021,,,,,
GSM1944866,MG_UKJ_15_231_skin,Mus musculus,skin,GSE75192,18,strain: C57BL/6; age: 15m; tissue: skin,15M,GPL17021,,,,,
GSM1944867,MG_UKJ_15_232_skin,Mus musculus,skin,GSE75192,18,strain: C57BL/6; age: 15m; tissue: skin,15M,GPL17021,,,,,
GSM1944868,MG_UKJ_15_233_skin,Mus musculus,skin,GSE75192,18,strain: C57BL/6; age: 15m; tissue: skin,15M,GPL17021,,,,,
GSM1944869,MG_UKJ_15_234_skin,Mus musculus,skin,GSE75192,18,strain: C57BL/6; age: 15m; tissue: skin,15M,GPL17021,,,,,
GSM1944870,MG_UKJ_24_1055_skin,Mus musculus,skin,GSE75192,19,strain: C57BL/6; age: 24m; age_category: old_1; tissue: skin,24M,GPL17021,,,,,
GSM1944871,MG_UKJ_24_1056_skin,Mus musculus,skin,GSE75192,19,strain: C57BL/6; age: 24m; age_category: old_1; tissue: skin,24M,GPL17021,,,,,
GSM1944872,MG_UKJ_24_1057_skin,Mus musculus,skin,GSE75192,19,strain: C57BL/6; age: 24m; age_category: old_1; tissue: skin,24M,GPL17021,,,,,
GSM1944873,MG_UKJ_24_1058_skin,Mus musculus,skin,GSE75192,19,strain: C57BL/6; age: 24m; age_category: old_1; tissue: skin,24M,GPL17021,,,,,
GSM1944874,MG_UKJ_24_1059_skin,Mus musculus,skin,GSE75192,19,strain: C57BL/6; age: 24m; age_category: old_1; tissue: skin,24M,GPL17021,,,,,
GSM1944875,MG_UKJ_30_69_skin,Mus musculus,skin,GSE75192,20,strain: C57BL/6; age: 30m; age_category: old_2; tissue: skin,30M,GPL17021,,,,,
GSM1944876,MG_UKJ_30_70_skin,Mus musculus,skin,GSE75192,20,strain: C57BL/6; age: 30m; age_category: old_2; tissue: skin,30M,GPL17021,,,,,
GSM1944877,MG_UKJ_30_71_skin,Mus musculus,skin,GSE75192,20,strain: C57BL/6; age: 30m; age_category: old_2; tissue: skin,30M,GPL17021,,,,,
GSM1944878,MG_UKJ_30_72_skin,Mus musculus,skin,GSE75192,20,strain: C57BL/6; age: 30m; age_category: old_2; tissue: skin,30M,GPL17021,,,,,
GSM1944879,MG_UKJ_30_73_skin,Mus musculus,skin,GSE75192,20,strain: C57BL/6; age: 30m; age_category: old_2; tissue: skin,30M,GPL17021,,,,,
GSM2795210,MG_UKJ_24_1058_blood,Mus musculus,blood,GSE75192,4,strain: C57BL/6; age: 24m; age category: -; tissue: blood,24M,GPL17021,,,,,
GSM2795211,MG_UKJ_24_60314_6HS_brain,Mus musculus,brain (complete hemisphaere),GSE75192,9,strain: C57BL/6; age: 24m; age category: -; tissue: brain,24M,GPL17021,,,,,
GSM2795212,MG_UKJ_02_984_liver,Mus musculus,liver,GSE75192,11,strain: C57BL/6; age: 2m; age category: -; tissue: liver,2M,GPL17021,,,,,
GSM2070425,N2 EV replicate 1,Caenorhabditis elegans,whole worm lysate,GSE78252,1,strain/line background: N2; developmental stage: L4; RNAi treatment: empty vector (EV); tissue: whole worm lysate,L4,GPL18245,,,,,
GSM2070426,N2 EV replicate 2,Caenorhabditis elegans,whole worm lysate,GSE78252,1,strain/line background: N2; developmental stage: L4; RNAi treatment: empty vector (EV); tissue: whole worm lysate,L4,GPL18245,,,,,
GSM2070427,N2 EV replicate 3,Caenorhabditis elegans,whole worm lysate,GSE78252,1,strain/line background: N2; developmental stage: L4; RNAi treatment: empty vector (EV); tissue: whole worm lysate,L4,GPL18245,,,,,
GSM2070428,N2 cco-1 replicate 1,Caenorhabditis elegans,whole worm lysate,GSE78252,2,strain/line background: N2; developmental stage: L4; RNAi treatment: cco-1 + empty vector (EV); tissue: whole worm lysate,L4,GPL18245,,,,,
GSM2070429,N2 cco-1 replicate 2,Caenorhabditis elegans,whole worm lysate,GSE78252,2,strain/line background: N2; developmental stage: L4; RNAi treatment: cco-1 + empty vector (EV); tissue: whole worm lysate,L4,GPL18245,,,,,
GSM2070430,N2 cco-1 replicate 3,Caenorhabditis elegans,whole worm lysate,GSE78252,2,strain/line background: N2; developmental stage: L4; RNAi treatment: cco-1 + empty vector (EV); tissue: whole worm lysate,L4,GPL18245,,,,,
GSM2070431,lin-65(n3441) EV replicate 1,Caenorhabditis elegans,whole worm lysate,GSE78252,3,strain/line background: N2; developmental stage: L4; RNAi treatment: empty vector (EV); tissue: whole worm lysate,L4,GPL18245,,,,,
GSM2070432,lin-65(n3441) EV replicate 2,Caenorhabditis elegans,whole worm lysate,GSE78252,3,strain/line background: lin-65(n3441); developmental stage: L4; RNAi treatment: empty vector (EV); tissue: whole worm lysate,L4,GPL18245,,,,,
GSM2070433,lin-65(n3441) EV replicate 3,Caenorhabditis elegans,whole worm lysate,GSE78252,3,strain/line background: lin-65(n3441); developmental stage: L4; RNAi treatment: empty vector (EV); tissue: whole worm lysate,L4,GPL18245,,,,,
GSM2070434,lin-65(n3441) cco-1 replicate 1,Caenorhabditis elegans,whole worm lysate,GSE78252,4,strain/line background: lin-65(n3441); developmental stage: L4; RNAi treatment: cco-1 + empty vector (EV); tissue: whole worm lysate,L4,GPL18245,,,,,
GSM2070435,lin-65(n3441) cco-1 replicate 2,Caenorhabditis elegans,whole worm lysate,GSE78252,4,strain/line background: lin-65(n3441); developmental stage: L4; RNAi treatment: cco-1 + empty vector (EV); tissue: whole worm lysate,L4,GPL18245,,,,,
GSM2070436,lin-65(n3441) cco-1 replicate 3,Caenorhabditis elegans,whole worm lysate,GSE78252,4,strain/line background: lin-65(n3441); developmental stage: L4; RNAi treatment: cco-1 + empty vector (EV); tissue: whole worm lysate,L4,GPL18245,,,,,
GSM2070437,met-2(ok2307) EV replicate 1,Caenorhabditis elegans,whole worm lysate,GSE78252,5,strain/line background: met-2(ok2307); developmental stage: L4; RNAi treatment: empty vector (EV); tissue: whole worm lysate,L4,GPL18245,,,,,
GSM2070438,met-2(ok2307) EV replicate 2,Caenorhabditis elegans,whole worm lysate,GSE78252,5,strain/line background: met-2(ok2307); developmental stage: L4; RNAi treatment: empty vector (EV); tissue: whole worm lysate,L4,GPL18245,,,,,
GSM2070439,met-2(ok2307) EV replicate 3,Caenorhabditis elegans,whole worm lysate,GSE78252,5,strain/line background: met-2(ok2307); developmental stage: L4; RNAi treatment: empty vector (EV); tissue: whole worm lysate,L4,GPL18245,,,,,
GSM2070440,met-2(ok2307) cco-1 replicate 1,Caenorhabditis elegans,whole worm lysate,GSE78252,6,strain/line background: met-2(ok2307); developmental stage: L4; RNAi treatment: cco-1 + empty vector (EV); tissue: whole worm lysate,L4,GPL18245,,,,,
GSM2070441,met-2(ok2307) cco-1 replicate 2,Caenorhabditis elegans,whole worm lysate,GSE78252,6,strain/line background: met-2(ok2307); developmental stage: L4; RNAi treatment: cco-1 + empty vector (EV); tissue: whole worm lysate,L4,GPL18245,,,,,
GSM2070442,met-2(ok2307) cco-1 replicate 3,Caenorhabditis elegans,whole worm lysate,GSE78252,6,strain/line background: met-2(ok2307); developmental stage: L4; RNAi treatment: cco-1 + empty vector (EV); tissue: whole worm lysate,L4,GPL18245,,,,,
GSM2083167,N2 EV replicate 1,Caenorhabditis elegans,whole worm lysate,GSE78990,1,strain/line background: N2; developmental stage: L4; RNAi treatment: empty vector (EV); tissue: whole worm lysate,L4,GPL18245,,,,,
GSM2083168,N2 EV replicate 2,Caenorhabditis elegans,whole worm lysate,GSE78990,1,strain/line background: N2; developmental stage: L4; RNAi treatment: empty vector (EV); tissue: whole worm lysate,L4,GPL18245,,,,,
GSM2083169,N2 EV replicate 3,Caenorhabditis elegans,whole worm lysate,GSE78990,1,strain/line background: N2; developmental stage: L4; RNAi treatment: empty vector (EV); tissue: whole worm lysate,L4,GPL18245,,,,,
GSM2083170,N2 cco-1 replicate 1,Caenorhabditis elegans,whole worm lysate,GSE78990,2,strain/line background: N2; developmental stage: L4; RNAi treatment: cco-1 + empty vector (EV); tissue: whole worm lysate,L4,GPL18245,,,,,
GSM2083171,N2 cco-1 replicate 2,Caenorhabditis elegans,whole worm lysate,GSE78990,2,strain/line background: N2; developmental stage: L4; RNAi treatment: cco-1 + empty vector (EV); tissue: whole worm lysate,L4,GPL18245,,,,,
GSM2083172,N2 cco-1 replicate 3,Caenorhabditis elegans,whole worm lysate,GSE78990,2,strain/line background: N2; developmental stage: L4; RNAi treatment: cco-1 + empty vector (EV); tissue: whole worm lysate,L4,GPL18245,,,,,
GSM2083173,sur-5p::jmjd-1.2 EV replicate 1,Caenorhabditis elegans,whole worm lysate,GSE78990,3,strain/line background: sur-5p::jmjd-1.2; developmental stage: L4; RNAi treatment: empty vector (EV); tissue: whole worm lysate,L4,GPL18245,,,,,
GSM2083174,sur-5p::jmjd-1.2 EV replicate 2,Caenorhabditis elegans,whole worm lysate,GSE78990,3,strain/line background: sur-5p::jmjd-1.2; developmental stage: L4; RNAi treatment: empty vector (EV); tissue: whole worm lysate,L4,GPL18245,,,,,
GSM2083175,sur-5p::jmjd-1.2 EV replicate 3,Caenorhabditis elegans,whole worm lysate,GSE78990,3,strain/line background: sur-5p::jmjd-1.2; developmental stage: L4; RNAi treatment: empty vector (EV); tissue: whole worm lysate,L4,GPL18245,,,,,
GSM2083176,jmjd-3.1::jmjd-3.1 EV replicate 1,Caenorhabditis elegans,whole worm lysate,GSE78990,4,strain/line background: jmjd-3.1::jmjd-3.1; developmental stage: L4; RNAi treatment: cco-1 + empty vector (EV); tissue: whole worm lysate,L4,GPL18245,,,,,
GSM2083177,jmjd-3.1::jmjd-3.1 EV replicate 2,Caenorhabditis elegans,whole worm lysate,GSE78990,4,strain/line background: jmjd-3.1::jmjd-3.1; developmental stage: L4; RNAi treatment: cco-1 + empty vector (EV); tissue: whole worm lysate,L4,GPL18245,,,,,
GSM2083178,jmjd-3.1::jmjd-3.1 EV replicate 3,Caenorhabditis elegans,whole worm lysate,GSE78990,4,strain/line background: jmjd-3.1::jmjd-3.1; developmental stage: L4; RNAi treatment: cco-1 + empty vector (EV); tissue: whole worm lysate,L4,GPL18245,,,,,
GSM2083179,rgef-1p::jmjd-1.2 EV replicate 1,Caenorhabditis elegans,whole worm lysate,GSE78990,5,strain/line background: rgef-1p::jmjd-1.2; developmental stage: L4; RNAi treatment: empty vector (EV); tissue: whole worm lysate,L4,GPL18245,,,,,
GSM2083180,rgef-1p::jmjd-1.2 EV replicate 2,Caenorhabditis elegans,whole worm lysate,GSE78990,5,strain/line background: rgef-1p::jmjd-1.2; developmental stage: L4; RNAi treatment: empty vector (EV); tissue: whole worm lysate,L4,GPL18245,,,,,
GSM2083181,rgef-1p::jmjd-1.2 EV replicate 3,Caenorhabditis elegans,whole worm lysate,GSE78990,5,strain/line background: rgef-1p::jmjd-1.2; developmental stage: L4; RNAi treatment: empty vector (EV); tissue: whole worm lysate,L4,GPL18245,,,,,
GSM2197492,"mir-60;spe-9, Day0, Replicate-1, Seq-1",Caenorhabditis elegans,whole body,GSE83239,1,strain/background: spe-9(hc88); genotype/variation: mir-60;spe-9; tissue: whole body; treatment: Normal condition; time point: Day 0,"9, DAY0,",GPL13657,,,,,
GSM2197493,"mir-60;spe-9, Day0, Replicate-2, Seq-1",Caenorhabditis elegans,whole body,GSE83239,1,strain/background: spe-9(hc88); genotype/variation: mir-60;spe-9; tissue: whole body; treatment: Normal condition; time point: Day 0,"9, DAY0,",GPL13657,,,,,
GSM2197494,"mir-60;spe-9, Day10, Seq-1",Caenorhabditis elegans,whole body,GSE83239,2,strain/background: spe-9(hc88); genotype/variation: mir-60;spe-9; tissue: whole body; treatment: Paraquat 5 mM; time point: Day 10,"9, DAY10,",GPL13657,,,,,
GSM2197495,"mir-60;spe-9, Day7, Seq-1",Caenorhabditis elegans,whole body,GSE83239,3,strain/background: spe-9(hc88); genotype/variation: mir-60;spe-9; tissue: whole body; treatment: Paraquat 5 mM; time point: Day 7,"9, DAY7,",GPL13657,,,,,
GSM2197496,"spe-9, Day0, Replicate-1, Seq-1",Caenorhabditis elegans,whole body,GSE83239,4,strain/background: spe-9(hc88); genotype/variation: spe-9; tissue: whole body; treatment: Normal condition; time point: Day 0,"9, DAY0,",GPL13657,,,,,
GSM2197497,"spe-9, Day0, Replicate-2, Seq-1",Caenorhabditis elegans,whole body,GSE83239,4,strain/background: spe-9(hc88); genotype/variation: spe-9; tissue: whole body; treatment: Normal condition; time point: Day 0,"9, DAY0,",GPL13657,,,,,
GSM2197498,"spe-9, Day7, Seq-1",Caenorhabditis elegans,whole body,GSE83239,5,strain/background: spe-9(hc88); genotype/variation: spe-9; tissue: whole body; treatment: Paraquat 5 mM; time point: Day 7,"9, DAY7,",GPL13657,,,,,
GSM2197499,"mir-60;spe-9, Day0, Replicate-1, Seq-2",Caenorhabditis elegans,whole body,GSE83239,1,strain/background: spe-9(hc88); genotype/variation: mir-60;spe-9; tissue: whole body; treatment: Normal condition; time point: Day 0,"9, DAY0,",GPL13657,,,,,
GSM2197500,"mir-60;spe-9, Day0, Replicate-2, Seq-2",Caenorhabditis elegans,whole body,GSE83239,1,strain/background: spe-9(hc88); genotype/variation: mir-60;spe-9; tissue: whole body; treatment: Normal condition; time point: Day 0,"9, DAY0,",GPL13657,,,,,
GSM2197501,"mir-60;spe-9, Day10, Seq-2",Caenorhabditis elegans,whole body,GSE83239,2,strain/background: spe-9(hc88); genotype/variation: mir-60;spe-9; tissue: whole body; treatment: Paraquat 5 mM; time point: Day 10,"9, DAY10,",GPL13657,,,,,
GSM2197502,"mir-60;spe-9, Day7, Seq-2",Caenorhabditis elegans,whole body,GSE83239,3,strain/background: spe-9(hc88); genotype/variation: mir-60;spe-9; tissue: whole body; treatment: Paraquat 5 mM; time point: Day 7,"9, DAY7,",GPL13657,,,,,
GSM2197503,"spe-9, Day0, Replicate-1, Seq-2",Caenorhabditis elegans,whole body,GSE83239,4,strain/background: spe-9(hc88); genotype/variation: spe-9; tissue: whole body; treatment: Normal condition; time point: Day 0,"9, DAY0,",GPL13657,,,,,
GSM2197504,"spe-9, Day0, Replicate-2, Seq-2",Caenorhabditis elegans,whole body,GSE83239,4,strain/background: spe-9(hc88); genotype/variation: spe-9; tissue: whole body; treatment: Normal condition; time point: Day 0,"9, DAY0,",GPL13657,,,,,
GSM2197505,"spe-9, Day7, Seq-2",Caenorhabditis elegans,whole body,GSE83239,5,strain/background: spe-9(hc88); genotype/variation: spe-9; tissue: whole body; treatment: Paraquat 5 mM; time point: Day 7,"9, DAY7,",GPL13657,,,,,
GSM2041383,mes-1 sterile adults #1,Caenorhabditis elegans,whole worm,GSE76946,1,strain: SS0415; genotype: mes-1(bn84ts) X; temperature: 24掳C,6 Days,GPL13657,,,,,
GSM2041384,mes-1 sterile adults #2,Caenorhabditis elegans,whole worm,GSE76946,1,strain: SS0415; genotype: mes-1(bn84ts) X; temperature: 24掳C,7 Days,GPL13657,,,,,
GSM2041385,mes-1 sterile adults #3,Caenorhabditis elegans,whole worm,GSE76946,1,strain: SS0415; genotype: mes-1(bn84ts) X; temperature: 24掳C,8 Days,GPL13657,,,,,
GSM2041386,daf-2; mes-1 sterile adults #1,Caenorhabditis elegans,whole worm,GSE76946,2,strain: SS1224; genotype: daf-2(e1370) III; mes-1(bn84ts) X; temperature: 24掳C,9 Days,GPL13657,,,,,
GSM2041387,daf-2; mes-1 sterile adults #2,Caenorhabditis elegans,whole worm,GSE76946,2,strain: SS1224; genotype: daf-2(e1370) III; mes-1(bn84ts) X; temperature: 24掳C,10 Days,GPL13657,,,,,
GSM2041388,daf-2; mes-1 sterile adults #3,Caenorhabditis elegans,whole worm,GSE76946,2,strain: SS1224; genotype: daf-2(e1370) III; mes-1(bn84ts) X; temperature: 24掳C,11 Days,GPL13657,,,,,
GSM1127167,Nr35 48h H20 rep1,Caenorhabditis elegans,whole organism,GSE46257,1,developmental stage: Adult (48 hours after L4); treatment: control plate; tissue: whole organism,ADULT (48 HOURS AFTER L4),GPL13776,,,,,
GSM1127168,Nr36 48h Arsen rep1,Caenorhabditis elegans,whole organism,GSE46257,2,developmental stage: Adult (48 hours after L4); treatment: 100nM arsenite; tissue: whole organism,ADULT (48 HOURS AFTER L4),GPL13776,,,,,
GSM1127169,Nr37 48h H20 rep2,Caenorhabditis elegans,whole organism,GSE46257,1,developmental stage: Adult (48 hours after L4); treatment: control plate; tissue: whole organism,ADULT (48 HOURS AFTER L4),GPL13776,,,,,
GSM1127170,Nr38 48h Arsen rep2,Caenorhabditis elegans,whole organism,GSE46257,2,developmental stage: Adult (48 hours after L4); treatment: 100nM arsenite; tissue: whole organism,ADULT (48 HOURS AFTER L4),GPL13776,,,,,
GSM1511926,Control,Caenorhabditis elegans,whole organism,GSE61733,1,genotype/variation: control. pre-spliced tRNAs; treatment: none,L4 stage,GPL13657,,,,,
GSM1511927,Control_Tm,Caenorhabditis elegans,whole organism,GSE61733,2,genotype/variation: control. pre-spliced tRNAs; treatment: tunicamycin,L4 stage,GPL13657,,,,,
GSM1511928,RtcB-null,Caenorhabditis elegans,whole organism,GSE61733,3,"genotype/variation: RtcB-null, pre-spliced tRNAs; treatment: none",L4 stage,GPL13657,,,,,
GSM1511929,RtcB-null_Tm,Caenorhabditis elegans,whole organism,GSE61733,4,"genotype/variation: RtcB-null, pre-spliced tRNAs; treatment: tunicamycin",L4 stage,GPL13657,,,,,
GSM1604422,Untreated Young (Day 1),Caenorhabditis elegans,whole organism,GSE65765,1,strain: N2; experiment: 6; developmental stage (days): Young; treatment: No FUDR; age (days): 1; strategy: Small Fragment,1,GPL19757,,,,,
GSM1604423,FUDR-Treated Young (Day 1),Caenorhabditis elegans,whole organism,GSE65765,2,strain: N2; experiment: 6; developmental stage (days): Young; treatment: FUDR; age (days): 1; strategy: Small Fragment,1,GPL19757,,,,,
